product_id,software_name,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link
thales-luna-cloud-hsm-dpod,Thales Luna Cloud HSM (DPoD),FIPS 140-3,5172,Thales Alenia Space,Thales Alenia Space Cryptographic Module for Microsemi RTG4 FPGA,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5172
thales-luna-hsm,Thales Luna HSM,ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110
thales-luna-hsm,Thales Luna HSM,FIPS 140-3,4110,Thales,ProtectServer PCIe HSM 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-12-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4110
thales-luna-hsm,Thales Luna HSM,FIPS 140-3,4195,Thales,Thales Luna Backup HSM Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-04-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4195
thales-luna-hsm,Thales Luna HSM,FIPS 140-3,4684,Thales,Thales Luna K7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-04-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4684
thales-luna-hsm,Thales Luna HSM,FIPS 140-3,4962,Thales,Thales Luna G7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-02-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4962
thales-luna-hsm,Thales Luna HSM,FIPS 140-3,5172,Thales Alenia Space,Thales Alenia Space Cryptographic Module for Microsemi RTG4 FPGA,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5172
thales-luna-t-series-hsm,Thales Luna T-Series HSM,ACVP,A7457,Thales Trusted Cyber Technologies,Luna T7 Firmware Cryptographic Library,LMS,,Active,2025-09-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20235
thales-luna-t-series-hsm,Thales Luna T-Series HSM,ACVP,A7458,Thales Trusted Cyber Technologies,Luna T7 Hybrid (HW/FW) Cryptographic Library,LMS,,Active,2025-09-29,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20236
thales-luna-t-series-hsm,Thales Luna T-Series HSM,ACVP,A7879,Thales Trusted Cyber Technologies,Luna T7 Firmware Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20680
thales-luna-t-series-hsm,Thales Luna T-Series HSM,ACVP,A7880,Thales Trusted Cyber Technologies,Luna T7 Hybrid (HW/FW) Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20679
thales-luna-t-series-hsm,Thales Luna T-Series HSM,FIPS 140-3,3898,Thales Trusted Cyber Technologies,Luna T7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-04-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3898
thales-mistral-encryptor,Thales MISTRAL Encryptor,ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110
thales-mistral-encryptor,Thales MISTRAL Encryptor,FIPS 140-3,4065,Thales Alenia Space,Thales Alenia Space cryptographic module for Microsemi RTAX FPGA,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-11-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4065
thales-mistral-encryptor,Thales MISTRAL Encryptor,FIPS 140-3,4328,Thales,Thales Cryptovisor K7+ Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4328
thales-mistral-encryptor,Thales MISTRAL Encryptor,FIPS 140-3,4327,Thales,Thales Cryptovisor K7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4327
thales-mistral-encryptor,Thales MISTRAL Encryptor,FIPS 140-3,4429,Thales,Thales CipherTrust Cryptographic Provider (CCP),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-01-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4429
thales-mistral-encryptor,Thales MISTRAL Encryptor,FIPS 140-3,5172,Thales Alenia Space,Thales Alenia Space Cryptographic Module for Microsemi RTG4 FPGA,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5172
thales-multiapp-5-2-premium-pqc,Thales MultiApp 5.2 Premium PQC,ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110
thales-multiapp-5-2-premium-pqc,Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-multiapp-5-2-premium-pqc--version-5-2--anssi-cc-2025-32--p5wh,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC (version 5.2)(ANSSI-CC-2025/32),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",Active,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_32en.pdf
thales-multiapp-5-2-premium-pqc,Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-multiapp-5-2-premium-pqc-gp-se-version-5-2---anssi-cc-2025-30--zkpf,THALES DIS FRANCE SA (Scheme: FR),MultiApp 5.2 Premium PQC GP-SE(version 5.2) (ANSSI-CC-2025/30),"ML-KEM, ML-DSA","EAL6+,ALC_FLR.1",Active,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2025_30en.pdf
thales-multiapp-5-2-premium-pqc,Thales MultiApp 5.2 Premium PQC,Common Criteria,cc-quantum-ias-v1-0-0-a-and-moc-server-v3-1-1-on-multiapp-v5-2-premium-pqcversions-1-0-0-a--q-ias--et-3-1-1--moc-server---anssi-cc-2026-03--kmz3,THALES DIS FRANCE SA (Scheme: FR),Quantum IAS v1.0.0.A and MOC Server v3.1.1 on MultiApp V5.2 Premium PQCVersions 1.0.0.A (Q-IAS) et 3.1.1 (MOC server) (ANSSI-CC-2026/03),"ML-KEM, ML-DSA","EAL5+,ALC_DVS.2,AVA_VAN.5",Active,2026-02-05,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-CC-2026-03-cible.pdf
thales-multiapp-5-2-premium-pqc,Thales MultiApp 5.2 Premium PQC,FIPS 140-3,4480,Thales,eToken 5110+ FIPS,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-04-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4480
thales-multiapp-5-2-premium-pqc,Thales MultiApp 5.2 Premium PQC,FIPS 140-3,4517,Thales,IDPrime 3930 FIDO,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-05-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4517
thales-multiapp-5-2-premium-pqc,Thales MultiApp 5.2 Premium PQC,FIPS 140-3,4772,Thales,IDCore 3230 / 230 Platform,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4772
thales-multiapp-5-2-premium-pqc,Thales MultiApp 5.2 Premium PQC,FIPS 140-3,4852,THALES,Safeword3300 Platinum V2F,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-24,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4852
thales-payshield-10k,Thales payShield 10K,ACVP,A7358,Thales,Thales Luna K7 Cryptographic Library,"LMS, ML-DSA, ML-KEM",,Active,2025-09-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20110
thales-payshield-10k,Thales payShield 10K,FIPS 140-3,4110,Thales,ProtectServer PCIe HSM 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-12-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4110
thales-payshield-10k,Thales payShield 10K,FIPS 140-3,4195,Thales,Thales Luna Backup HSM Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-04-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4195
thales-payshield-10k,Thales payShield 10K,FIPS 140-3,4684,Thales,Thales Luna K7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-04-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4684
thales-payshield-10k,Thales payShield 10K,FIPS 140-3,4962,Thales,Thales Luna G7 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-02-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4962
ubuntu-24-04-lts,Ubuntu 24.04 LTS,FIPS 140-3,4127,Canonical Ltd.,Ubuntu 20.04 GCP Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-01-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4127
ubuntu-24-04-lts,Ubuntu 24.04 LTS,FIPS 140-3,4126,Canonical Ltd.,Ubuntu 20.04 Azure Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-01-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4126
ubuntu-24-04-lts,Ubuntu 24.04 LTS,FIPS 140-3,4132,Canonical Ltd.,Ubuntu 20.04 AWS Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-01-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4132
ubuntu-24-04-lts,Ubuntu 24.04 LTS,FIPS 140-3,4366,Canonical Ltd.,Ubuntu 20.04 Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-11-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4366
ubuntu-24-04-lts,Ubuntu 24.04 LTS,FIPS 140-3,4894,Canonical Ltd.,Canonical Ltd. Ubuntu 22.04 Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4894
unisys-clearpath-forward,Unisys ClearPath Forward,FIPS 140-3,3959,Unisys Corporation,Unisys Linux OpenSSL FIPS Object Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-06-22,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3959
utimaco-eskm,Utimaco ESKM,ACVP,A7400,Utimaco IS GmbH,Lattice Module - ML,"ML-DSA, ML-KEM",,Active,2025-09-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20181
utimaco-eskm,Utimaco ESKM,ACVP,A7401,Utimaco IS GmbH,Stateful hash based Module - HBS,LMS,,Active,2025-09-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20182
utimaco-eskm,Utimaco ESKM,FIPS 140-3,3886,Utimaco IS GmbH,CryptoServer CSe-Series,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3886
utimaco-eskm,Utimaco ESKM,FIPS 140-3,3925,Utimaco IS GmbH,CryptoServer Se-Series Gen2,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-05-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3925
utimaco-eskm,Utimaco ESKM,FIPS 140-3,4151,Utimaco IS GmbH,u.trust Anchor,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-02-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4151
utimaco-eskm,Utimaco ESKM,FIPS 140-3,4992,Utimaco Inc.,Atalla Cryptographic Subsystem (ACS),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-03-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4992
utimaco-quantum-protect-suite,Utimaco Quantum Protect Suite,FIPS 140-3,4151,Utimaco IS GmbH,u.trust Anchor,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-02-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4151
utimaco-quantum-protect-suite,Utimaco Quantum Protect Suite,FIPS 140-3,4992,Utimaco Inc.,Atalla Cryptographic Subsystem (ACS),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-03-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4992
utimaco-securityserver,Utimaco SecurityServer,ACVP,A7400,Utimaco IS GmbH,Lattice Module - ML,"ML-DSA, ML-KEM",,Active,2025-09-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20181
utimaco-securityserver,Utimaco SecurityServer,ACVP,A7401,Utimaco IS GmbH,Stateful hash based Module - HBS,LMS,,Active,2025-09-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20182
utimaco-securityserver,Utimaco SecurityServer,FIPS 140-3,3886,Utimaco IS GmbH,CryptoServer CSe-Series,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3886
utimaco-securityserver,Utimaco SecurityServer,FIPS 140-3,3925,Utimaco IS GmbH,CryptoServer Se-Series Gen2,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-05-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3925
utimaco-securityserver,Utimaco SecurityServer,FIPS 140-3,4151,Utimaco IS GmbH,u.trust Anchor,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-02-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4151
utimaco-securityserver,Utimaco SecurityServer,FIPS 140-3,4992,Utimaco Inc.,Atalla Cryptographic Subsystem (ACS),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-03-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4992
utimaco-utrust-hsm,Utimaco uTrust HSM,ACVP,A7400,Utimaco IS GmbH,Lattice Module - ML,"ML-DSA, ML-KEM",,Active,2025-09-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20181
utimaco-utrust-hsm,Utimaco uTrust HSM,ACVP,A7401,Utimaco IS GmbH,Stateful hash based Module - HBS,LMS,,Active,2025-09-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20182
utimaco-utrust-hsm,Utimaco uTrust HSM,FIPS 140-3,3886,Utimaco IS GmbH,CryptoServer CSe-Series,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3886
utimaco-utrust-hsm,Utimaco uTrust HSM,FIPS 140-3,3925,Utimaco IS GmbH,CryptoServer Se-Series Gen2,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-05-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3925
utimaco-utrust-hsm,Utimaco uTrust HSM,FIPS 140-3,4151,Utimaco IS GmbH,u.trust Anchor,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-02-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4151
utimaco-utrust-hsm,Utimaco uTrust HSM,FIPS 140-3,4992,Utimaco Inc.,Atalla Cryptographic Subsystem (ACS),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-03-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4992
vmware-avi-load-balancer-pqc,VMware Avi Load Balancer PQC,FIPS 140-3,4233,"VMware, Inc.",VMware’s Linux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-24,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4233
vmware-avi-load-balancer-pqc,VMware Avi Load Balancer PQC,FIPS 140-3,4442,"VMware, Inc.",VMware's ESXboot Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-02-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4442
vmware-esxi-9-0,VMware ESXi 9.0,FIPS 140-3,4233,"VMware, Inc.",VMware’s Linux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-24,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4233
vmware-esxi-9-0,VMware ESXi 9.0,FIPS 140-3,4442,"VMware, Inc.",VMware's ESXboot Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-02-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4442
vmware-horizon,VMware Horizon,FIPS 140-3,4233,"VMware, Inc.",VMware’s Linux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-24,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4233
vmware-horizon,VMware Horizon,FIPS 140-3,4442,"VMware, Inc.",VMware's ESXboot Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-02-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4442
vmware-workspace-one,VMware Workspace ONE,FIPS 140-3,4233,"VMware, Inc.",VMware’s Linux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-24,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4233
vmware-workspace-one,VMware Workspace ONE,FIPS 140-3,4442,"VMware, Inc.",VMware's ESXboot Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-02-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4442
virtru-data-protection,Virtru Data Protection,FIPS 140-3,4440,Virtru Corporation,VirtruCrypto - FIPS JavaScript Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-02-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4440
wind-river-vxworks,Wind River VxWorks,FIPS 140-3,4858,"Wind River Systems, Inc.",Wind River FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4858
windows-11,Windows 11,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766
windows-11,Windows 11,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825
windows-server-2025,Windows Server 2025,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766
windows-server-2025,Windows Server 2025,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825
xiphera-pqc-ip-cores,Xiphera PQC IP Cores,ACVP,A7478,Xiphera Ltd.,Xiphera XIP6220B,ML-DSA,,Active,2025-10-06,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20269
xiphera-pqc-ip-cores,Xiphera PQC IP Cores,ACVP,A7679,Xiphera Ltd.,Xiphera XIP6110B,ML-KEM,,Active,2025-11-12,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20457
xiphera-xip6110b,Xiphera XIP6110B,ACVP,A7478,Xiphera Ltd.,Xiphera XIP6220B,ML-DSA,,Active,2025-10-06,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20269
xiphera-xip6110b,Xiphera XIP6110B,ACVP,A7679,Xiphera Ltd.,Xiphera XIP6110B,ML-KEM,,Active,2025-11-12,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20457
